complaint_id,date_received,product,consumer_complaint_narrative,company,state,submitted_via,company_response_to_consumer,timely_response,consumer_disputed,category
103285,2023-10-28,Debt collection,I requested validation of debt but the collector continued collection activities. The company has not responded to my previous complaints.,Navy Federal,OH,Referral,Closed with monetary relief,Yes,N/A,1
103286,2023-11-27,"Credit reporting, repair, or other",Identity theft has resulted in fraudulent accounts appearing on my credit report. I have documentation to support my claim.,Synchrony Financial,CA,Email,Closed,Yes,N/A,0
103287,2024-02-04,Debt collection,I received threatening calls from a collection agency about a debt I don't recognize. The company has not responded to my previous complaints.,Citibank,TX,Phone,Closed with monetary relief,Yes,N/A,1
103288,2025-01-28,Consumer Loan,The loan terms changed after I signed the agreement without my consent. I have tried to resolve this issue multiple times.,Discover,OH,Postal mail,Closed with non-monetary relief,Yes,No,2
103289,2025-03-06,"Credit reporting, repair, or other",There are unauthorized accounts on my credit file. I never opened these accounts and need them removed. This has been ongoing for several months.,USAA,NC,Phone,Closed with explanation,Yes,Yes,0
103290,2025-04-16,"Credit reporting, repair, or other",I requested a credit report but found multiple inaccuracies that need to be investigated. This situation is causing me significant financial stress.,Citibank,OH,Referral,Closed with non-monetary relief,Yes,No,0
103291,2025-02-08,"Credit reporting, repair, or other",I found errors on my credit report that are affecting my score. I disputed them but they haven't been corrected.,Citibank,PA,Postal mail,Closed with monetary relief,Yes,Yes,0
103292,2024-08-30,"Credit reporting, repair, or other",My credit score dropped significantly after incorrect information was reported by a creditor. This situation is causing me significant financial stress.,Citibank,TX,Web,Closed with monetary relief,Yes,N/A,0
103293,2024-07-16,Debt collection,I am being harassed by debt collectors calling outside of permitted hours. I have documentation to support my claim.,Navy Federal,OH,Email,Closed,Yes,N/A,1
103294,2024-04-03,"Credit reporting, repair, or other",I found errors on my credit report that are affecting my score. I disputed them but they haven't been corrected. This has been ongoing for several months.,Discover,FL,Email,Closed with monetary relief,Yes,Yes,0
103295,2024-03-03,Consumer Loan,My loan servicer is not responding to my requests for payment history and account information.,Wells Fargo,FL,Web,Closed,Yes,N/A,2
103296,2025-08-16,"Credit reporting, repair, or other",Credit reporting agency failed to update my account status after I resolved the issue. This situation is causing me significant financial stress.,Synchrony Financial,PA,Referral,Closed with explanation,Yes,N/A,0
103297,2024-11-28,"Credit reporting, repair, or other",Credit bureau is not responding to my dispute letters regarding incorrect negative items. I have tried to resolve this issue multiple times.,Wells Fargo,FL,Referral,In progress,Yes,N/A,0
103298,2025-05-06,Consumer Loan,I was charged prepayment penalties that were not disclosed in my loan documents. This has been ongoing for several months.,Chase,NC,Email,Closed with monetary relief,Yes,N/A,2
103299,2024-11-08,Consumer Loan,My loan servicer is not responding to my requests for payment history and account information. I need immediate assistance with this matter.,Chase,GA,Phone,Closed with non-monetary relief,Yes,Yes,2
103300,2025-06-06,"Credit reporting, repair, or other",I requested a credit report but found multiple inaccuracies that need to be investigated. I have tried to resolve this issue multiple times.,USAA,FL,Email,Closed with non-monetary relief,Yes,Yes,0
103301,2025-10-04,Debt collection,Debt collector is calling me multiple times a day despite my request to stop contact. I have tried to resolve this issue multiple times.,Chase,IL,Postal mail,In progress,Yes,No,1
103302,2025-03-25,Consumer Loan,My auto loan has excessive interest rates that were not properly disclosed at signing. I have tried to resolve this issue multiple times.,Wells Fargo,NY,Web,Closed with non-monetary relief,Yes,Yes,2
103303,2024-08-28,"Credit reporting, repair, or other",I requested a credit report but found multiple inaccuracies that need to be investigated. This situation is causing me significant financial stress.,Synchrony Financial,GA,Web,Closed with explanation,Yes,N/A,0
103304,2024-07-10,"Credit reporting, repair, or other",I paid off my debt but it still shows as outstanding on my credit report.,Discover,CA,Postal mail,Closed,Yes,No,0
103305,2024-06-18,Mortgage,Foreclosure proceedings started despite making all required payments on time.,Navy Federal,MI,Phone,Closed with monetary relief,Yes,No,3
103306,2025-08-23,"Credit reporting, repair, or other",I requested a credit report but found multiple inaccuracies that need to be investigated. I have documentation to support my claim.,Chase,PA,Phone,Closed with non-monetary relief,Yes,No,0
103307,2025-04-26,Mortgage,My mortgage servicer lost my payment and now claims I am in default. This has been ongoing for several months.,Citibank,MI,Email,Closed with monetary relief,Yes,N/A,3
103308,2025-02-22,Debt collection,Debt collector sued me without proper documentation or proof of the alleged debt. I have tried to resolve this issue multiple times.,Wells Fargo,NY,Phone,Closed with non-monetary relief,Yes,No,1
103309,2024-04-15,Mortgage,My mortgage servicer lost my payment and now claims I am in default. I have tried to resolve this issue multiple times.,Capital One,GA,Web,In progress,Yes,N/A,3
103310,2024-07-12,Consumer Loan,I applied for a personal loan but was denied without proper explanation of the reasons. This has been ongoing for several months.,Chase,FL,Referral,Closed with monetary relief,Yes,No,2
103311,2025-08-22,"Credit reporting, repair, or other",I found errors on my credit report that are affecting my score. I disputed them but they haven't been corrected. This situation is causing me significant financial stress.,Synchrony Financial,OH,Phone,In progress,Yes,Yes,0
103312,2025-07-08,Debt collection,Debt collector sued me without proper documentation or proof of the alleged debt. I have documentation to support my claim.,Synchrony Financial,GA,Phone,Closed with monetary relief,Yes,N/A,1
103313,2024-01-22,Consumer Loan,My loan servicer is not responding to my requests for payment history and account information. This has been ongoing for several months.,Navy Federal,FL,Phone,Closed with explanation,Yes,Yes,2
103314,2024-01-04,"Credit reporting, repair, or other",I paid off my debt but it still shows as outstanding on my credit report. This situation is causing me significant financial stress.,USAA,NY,Email,Closed,Yes,No,0
103315,2023-11-27,"Credit reporting, repair, or other",My credit score dropped significantly after incorrect information was reported by a creditor.,Synchrony Financial,FL,Phone,In progress,Yes,No,0
103316,2025-05-14,Debt collection,I received threatening calls from a collection agency about a debt I don't recognize. I have tried to resolve this issue multiple times.,Discover,MI,Web,In progress,Yes,N/A,1
103317,2024-09-12,Consumer Loan,I was charged prepayment penalties that were not disclosed in my loan documents. I need immediate assistance with this matter.,USAA,PA,Phone,In progress,Yes,No,2
103318,2024-06-10,"Credit reporting, repair, or other",My credit score dropped significantly after incorrect information was reported by a creditor. I have tried to resolve this issue multiple times.,Citibank,NY,Postal mail,In progress,Yes,N/A,0
103319,2025-04-13,Consumer Loan,My auto loan has excessive interest rates that were not properly disclosed at signing.,Bank of America,FL,Web,Closed with explanation,Yes,No,2
103320,2024-04-25,Debt collection,Debt collector is calling me multiple times a day despite my request to stop contact. This has been ongoing for several months.,Synchrony Financial,NC,Web,Closed with non-monetary relief,Yes,No,1
103321,2024-04-02,Debt collection,I requested validation of debt but the collector continued collection activities. I have documentation to support my claim.,American Express,MI,Web,Closed with explanation,Yes,N/A,1
103322,2025-08-31,Consumer Loan,I refinanced my loan but the old servicer continues to report negative information.,Synchrony Financial,PA,Web,Closed with non-monetary relief,Yes,N/A,2
103323,2025-07-06,"Credit reporting, repair, or other",My credit score dropped significantly after incorrect information was reported by a creditor. This situation is causing me significant financial stress.,Navy Federal,MI,Email,Closed with monetary relief,Yes,N/A,0
103324,2024-02-16,Mortgage,Mortgage servicer transferred my loan without proper notification. I have tried to resolve this issue multiple times.,Discover,TX,Postal mail,Closed with explanation,Yes,No,3
